%       Data Used in "A BAYESIAN APPROACH TO DATA DISCLOSURE: OPTIMAL 
%       INTRUDER BEHAVIOR FOR CONTINUOUS DATA"
% 	by Stephen E. Fienberg, Udi E. Makov, and Ashish P. Sanil
% 
% Background:
% ==========
% In this paper we develop an approach to data disclosure in survey settings by
% adopting a probabilistic definition of disclosure due to Dalenius. Our approach
% is based on the principle that a data collection agency must consider
% disclosure from the perspective of an intruder in order to efficiently evaluate
% data disclosure limitation procedures. The probabilistic definition and our
% attempt to study optimal intruder behavior lead naturally to a Bayesian
% formulation.  We apply the methods in a small-scale simulation study using data
% adapted from an actual survey conducted by the Institute for Social Research at
% York University. (See Sections 1-3 of the paper for details oF the model
% formulation and related issues.)
% 
% The Data:
% ========
% Our case study uses data from the survey data Elite Canadian
% Decision-Makers collected by the Institute for Social Research at York
% University.  This survey was conducted in 1981 using telephone
% interviews and there were 1348 respondents, but many of these did not
% supply complete data.  We have extracted data on 12 variables, each of which
% was measured on a 5-point scale:
% 
% Civil-liberties:
% - ---------------
% C1 - Free speech is just not worth it.
% C2 - We have gone too far in pushing equal rights in this country.
% C3 - It is better to live in an  orderly  society  than  to  allow people so
%      much freedom.
% C5 - Free speech ought to be allowed for all political groups.
% 
% Attitudes towards Jews:
% - ----------------------
% A15 - Most Jews don't care what happens to people who are not Jews.
% A18 - Jews are more willing than others to use shady practices  to
%       get ahead.
% 
% Canada-US relationship:
% - ----------------------
% CUS1 - Ensure independent Canada.
% CUS5 - Canada should have free trade with the USA.
% CUS6 - Canada's way of life is influenced strongly by USA.
% CUS7 - Canada benefits from US investments.
% 
% 
% In addition, we have data on two approximately continuous variables:
% 
% Personal information:
% - --------------------
% Income - Total family income before taxes (with top-coding at \$80,000).
% Age - Based on year of birth.
% 
% 
% We transformed the original survey data  as follows in order to create
% a database of approximately continuous variables:
%  
% [A]  We add categorical  variables  (all  but  income) to increase the number
% of levels. (When necessary we reversed the order of levels of a response  to a
% question.)  The new variables are defined as follows:
% 
% Civil     = C1 + C2 + C3 + (8 - C5)
% Attitude  = A15 + A18
% Can/US    = (5 - CUS1) + CUS5 + (5 - CUS6) + CUS7
% 
% After we removed cases with missing observations and  two  cases involving 
% young children, we had a  data-base consisting of 662 observations.
% 
% [B]  In order to enhance continuity, we took the following measures:
% 
% Age:  We added normal  distributed  variates,  with  0   mean  and
%       variance 4 to all observations.
% Income: We added uniform variates on the range of $0 - $10,000 to all incomes
%         below $80,000.  Since all cases of incomes exceeding $80,000 were
%         lumped together  in  the  survey,  we simulated their values by means
%         of a t(8) distribution. Drawing values from the upper 38% tail of t(8),
%         we evaluated the values of income as $60,000 + 25,000*t(8).
% Other variables: We added  normal distributed variates, with 0 mean and
%                  variance  0.5 to the variables. 
% 
% We assume that the agency releases information about all
% variables, except for Attitudes (towards Jews), which  is unavailable to
% the intruder and is at the center of the intruder's investigation.
% 
% We denote the released data by 
% 
% 	Z = (( z(i,j) ))   with i=1,..,662; j=1,2,3,4.
% 
% We assume that the intruder's data, X, are accurate and are related to Z via
% the following transformation:
% 	x(0,j) = z(i,j)*theta(i,j) + xi(j),
% 
% where theta(i,j) is a bias removing parameter normally distributed with mean 1 
% and variance  v(j), and xi(j) is normally distributed disturbance with 0  mean
% and variance sigma2(j).   
% 
% The following table provides the values of 
% v(j), sigma2(j) used in the study:
% 
% 	                            v(j)     sigma2(j)
% 	Civil                      0.1732       25
% 	Can/US                     0.1732       25
% 	Age                        0.1732       9
% 	Income (in $10000's)       0.1732       4
% 
% 
% We first generated several realizations of the above transformation on small
% subsets of the data to ascertain the impact of the process of the error
% on the data. In Table 4-1 in the paper we present 10 records the the intruder's
% accurate data, X, and the biased and corrupted released data, Z, which we
% obtained from one realization of the transformation.
% 
% Section 4.2 of the paper contains details of the implementation of our Bayesian
% model.
% 
% Data Used in the Computations:
% =============================
% We conducted a complete simulation of the procedures for the complete set of
% 662 cases.  We considered four different scenarios for the simulation. (The
% names of datasets used in each of the scenarios appear in brackets below. The
% datasets are appended to this text.)
% 
%  * The released data contains no bias or noise (i.e. v(j)=0 and sigma2(j)=0 for
%    all j). [Z.DATA]
%  * The released data contains only noise (i.e., v(j)=0 for all j and 
%    and $sigma2(j)$ as given in the above Table). [X_NOISE.DATA]
%  * The released data contains only bias (i.e., sigma2(j)=0 for all j and v(j)
%    as given in the above Table). [X_BIAS.DATA]
%  * The released data contains both bias and noise (i.e., v(j) and sigma2(j) as
%    given in the above Table). [X_TAMPERED.DATA]
% 
% We took each individual in turn as the object of the intruder's efforts and
% carried out the calculations.
% 
% Structure of the Datasets:
% - -------------------------
% Each attached dataset consists of four space-separated columns containing the
% data on Age, Civil, Can/US and Income ($) respectively.
% 
% 
%
% Dataset: Z
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation disclosure-Z

@attribute Age REAL
@attribute Civil REAL
@attribute Can/US REAL
@attribute Income REAL

@data
31.00364,23.26688,7.230798,86680.77
58.36153,17.76006,4.480846,64127.42
49.43488,14.58399,7.632419,88728.53
40.87560,16.54536,9.448964,80348.58
30.38650,14.09269,10.828120,76234.72
21.51478,14.62777,14.206017,81986.36
52.79831,16.20542,5.881757,73593.64
42.55710,21.26227,5.632542,63209.81
32.50106,20.83966,14.843309,42866.14
82.03417,18.70948,7.309711,119271.81
53.82093,24.90919,11.178427,86328.22
35.45004,14.98645,8.150639,85925.73
35.97384,18.26981,9.701499,107371.65
17.28443,19.28165,11.770937,93349.63
47.84746,21.91850,9.643621,64558.72
40.34323,17.07288,9.569179,78807.87
48.94204,23.28281,7.051396,70129.07
50.78407,20.55171,3.190454,41030.08
70.31722,20.43653,8.282282,49800.17
40.09599,16.55740,7.592497,82882.60
71.25636,22.05316,4.745073,86398.76
49.15592,25.29855,9.402155,89391.40
30.10877,20.51938,9.761904,75753.05
60.10861,21.42536,8.329093,62991.67
73.64907,23.04829,8.914683,80169.20
23.09566,23.14277,8.283638,151308.26
74.50653,26.67545,5.607680,89383.47
53.39023,18.14701,9.131960,47487.52
60.17807,23.91731,8.108079,72835.58
49.07031,15.76570,8.046996,112453.01
59.30952,22.50678,16.309953,53942.37
38.13897,23.45553,9.242191,101324.37
37.86430,24.35871,5.072251,127510.25
40.93404,17.94620,10.789831,70372.60
48.83539,21.78728,7.370431,79867.07
61.15319,15.45962,12.015777,63624.78
54.83277,21.48099,9.210092,68027.18
49.31054,23.79483,6.105405,106983.67
33.24291,19.62174,8.779893,62113.79
59.59540,20.19549,10.643159,90147.05
32.77764,17.36042,7.753344,58634.79
30.00506,20.72410,12.047433,72643.63
36.58341,20.62303,11.447005,69606.81
46.23877,24.32389,4.462721,71274.79
43.86243,23.74024,9.876809,76407.00
42.69428,19.54895,5.318793,133887.35
39.81298,19.33146,10.398321,76328.11
30.16931,18.75827,11.600249,83503.13
47.56914,19.27212,9.874050,54328.21
72.03440,21.73765,6.558890,64446.65
40.96265,19.02519,11.647133,51483.34
65.71708,21.56996,11.836892,93456.24
66.77646,17.31682,12.036039,58204.38
60.83708,16.99439,11.667376,140696.00
27.31667,18.36396,7.861619,60408.11
32.80462,12.07096,4.005709,105867.09
30.70800,11.07358,5.301046,79520.74
29.00284,10.80803,9.067069,64787.93
37.59411,18.30526,4.025821,90171.76
34.42687,21.61645,11.537995,65642.70
17.07915,20.17793,8.948571,93399.24
34.36449,17.90967,11.154126,67897.90
59.26870,19.40296,6.943560,126962.95
31.89212,16.98409,7.451597,37009.20
37.56111,19.20495,6.586649,52302.58
55.98981,21.62523,9.481025,76335.69
40.28487,14.21112,11.621730,72631.41
30.46914,21.15591,8.372235,61692.38
66.03676,21.20303,7.654457,74405.04
34.21307,24.81469,9.823174,115598.03
27.37644,16.97518,9.042124,82685.49
53.23168,26.28034,12.118969,68759.61
45.92785,16.01805,4.801961,66031.61
54.18077,20.08232,8.737890,71222.29
38.01772,21.15527,4.208769,84300.71
43.59799,12.05415,11.745750,58796.48
53.09078,18.54568,11.796233,82147.99
29.99265,20.68949,7.729539,82419.21
32.87926,19.33031,8.940657,119801.66
51.41095,27.17447,18.329891,75504.06
47.97790,13.45111,11.132126,146570.08
35.55825,19.40970,9.945236,68296.42
29.14101,13.93297,8.971434,74088.55
29.61948,17.28113,12.037997,78264.02
44.66024,21.05967,13.070463,71196.26
20.11325,15.43279,9.895172,88512.96
46.15706,20.18894,9.892874,87912.56
47.35069,21.03832,10.722192,80451.24
51.10651,20.13089,7.559437,66038.31
48.27315,10.37830,12.464415,98932.62
38.50250,19.29832,7.388185,80638.58
53.28329,12.42103,7.895045,101985.50
49.31968,19.53016,8.827714,73867.61
38.00760,22.62315,12.517871,90192.24
53.36149,8.137238,6.994116,69913.85
35.75494,21.967824,9.813626,112393.09
56.64582,23.837922,5.935521,123464.06
28.05017,16.425267,6.254481,86019.33
24.43639,12.866443,6.416575,148445.96
36.74151,28.701275,8.129796,80811.35
38.44644,17.499035,13.788666,40740.36
51.60427,23.256626,9.162857,113990.66
36.29387,28.219647,8.963647,82586.93
49.31560,12.754421,4.901094,82253.48
42.52603,15.259872,3.753026,98887.66
45.03535,15.910588,9.673983,75471.23
53.58968,17.479152,6.593206,91513.09
50.87313,24.091647,7.940116,97160.34
29.32760,19.529077,10.961814,71864.04
43.23371,20.996555,6.999479,80595.78
47.97023,20.234240,7.154808,59411.27
44.65048,27.328523,14.482146,85489.60
40.88238,24.668105,11.988798,83573.67
60.20470,20.198805,10.273794,82421.41
65.15516,21.949589,10.585712,98945.42
32.20217,14.826891,9.218406,146964.81
37.17285,22.783700,7.315164,66272.44
30.44062,25.138475,12.562336,47665.64
35.86371,19.840702,6.635114,41424.97
30.63162,16.019532,7.514517,83331.98
42.60764,21.602281,17.086731,67496.96
57.73959,12.305945,9.007860,76451.16
31.38305,15.636574,10.525487,77413.24
58.13541,18.106384,16.486638,107587.47
