%       Data Used in "A BAYESIAN APPROACH TO DATA DISCLOSURE: OPTIMAL 
%       INTRUDER BEHAVIOR FOR CONTINUOUS DATA"
% 	by Stephen E. Fienberg, Udi E. Makov, and Ashish P. Sanil
% 
% Background:
% ==========
% In this paper we develop an approach to data disclosure in survey settings by
% adopting a probabilistic definition of disclosure due to Dalenius. Our approach
% is based on the principle that a data collection agency must consider
% disclosure from the perspective of an intruder in order to efficiently evaluate
% data disclosure limitation procedures. The probabilistic definition and our
% attempt to study optimal intruder behavior lead naturally to a Bayesian
% formulation.  We apply the methods in a small-scale simulation study using data
% adapted from an actual survey conducted by the Institute for Social Research at
% York University. (See Sections 1-3 of the paper for details oF the model
% formulation and related issues.)
% 
% The Data:
% ========
% Our case study uses data from the survey data Elite Canadian
% Decision-Makers collected by the Institute for Social Research at York
% University.  This survey was conducted in 1981 using telephone
% interviews and there were 1348 respondents, but many of these did not
% supply complete data.  We have extracted data on 12 variables, each of which
% was measured on a 5-point scale:
% 
% Civil-liberties:
% - ---------------
% C1 - Free speech is just not worth it.
% C2 - We have gone too far in pushing equal rights in this country.
% C3 - It is better to live in an  orderly  society  than  to  allow people so
%      much freedom.
% C5 - Free speech ought to be allowed for all political groups.
% 
% Attitudes towards Jews:
% - ----------------------
% A15 - Most Jews don't care what happens to people who are not Jews.
% A18 - Jews are more willing than others to use shady practices  to
%       get ahead.
% 
% Canada-US relationship:
% - ----------------------
% CUS1 - Ensure independent Canada.
% CUS5 - Canada should have free trade with the USA.
% CUS6 - Canada's way of life is influenced strongly by USA.
% CUS7 - Canada benefits from US investments.
% 
% 
% In addition, we have data on two approximately continuous variables:
% 
% Personal information:
% - --------------------
% Income - Total family income before taxes (with top-coding at \$80,000).
% Age - Based on year of birth.
% 
% 
% We transformed the original survey data  as follows in order to create
% a database of approximately continuous variables:
%  
% [A]  We add categorical  variables  (all  but  income) to increase the number
% of levels. (When necessary we reversed the order of levels of a response  to a
% question.)  The new variables are defined as follows:
% 
% Civil     = C1 + C2 + C3 + (8 - C5)
% Attitude  = A15 + A18
% Can/US    = (5 - CUS1) + CUS5 + (5 - CUS6) + CUS7
% 
% After we removed cases with missing observations and  two  cases involving 
% young children, we had a  data-base consisting of 662 observations.
% 
% [B]  In order to enhance continuity, we took the following measures:
% 
% Age:  We added normal  distributed  variates,  with  0   mean  and
%       variance 4 to all observations.
% Income: We added uniform variates on the range of $0 - $10,000 to all incomes
%         below $80,000.  Since all cases of incomes exceeding $80,000 were
%         lumped together  in  the  survey,  we simulated their values by means
%         of a t(8) distribution. Drawing values from the upper 38% tail of t(8),
%         we evaluated the values of income as $60,000 + 25,000*t(8).
% Other variables: We added  normal distributed variates, with 0 mean and
%                  variance  0.5 to the variables. 
% 
% We assume that the agency releases information about all
% variables, except for Attitudes (towards Jews), which  is unavailable to
% the intruder and is at the center of the intruder's investigation.
% 
% We denote the released data by 
% 
% 	Z = (( z(i,j) ))   with i=1,..,662; j=1,2,3,4.
% 
% We assume that the intruder's data, X, are accurate and are related to Z via
% the following transformation:
% 	x(0,j) = z(i,j)*theta(i,j) + xi(j),
% 
% where theta(i,j) is a bias removing parameter normally distributed with mean 1 
% and variance  v(j), and xi(j) is normally distributed disturbance with 0  mean
% and variance sigma2(j).   
% 
% The following table provides the values of 
% v(j), sigma2(j) used in the study:
% 
% 	                            v(j)     sigma2(j)
% 	Civil                      0.1732       25
% 	Can/US                     0.1732       25
% 	Age                        0.1732       9
% 	Income (in $10000's)       0.1732       4
% 
% 
% We first generated several realizations of the above transformation on small
% subsets of the data to ascertain the impact of the process of the error
% on the data. In Table 4-1 in the paper we present 10 records the the intruder's
% accurate data, X, and the biased and corrupted released data, Z, which we
% obtained from one realization of the transformation.
% 
% Section 4.2 of the paper contains details of the implementation of our Bayesian
% model.
% 
% Data Used in the Computations:
% =============================
% We conducted a complete simulation of the procedures for the complete set of
% 662 cases.  We considered four different scenarios for the simulation. (The
% names of datasets used in each of the scenarios appear in brackets below. The
% datasets are appended to this text.)
% 
%  * The released data contains no bias or noise (i.e. v(j)=0 and sigma2(j)=0 for
%    all j). [Z.DATA]
%  * The released data contains only noise (i.e., v(j)=0 for all j and 
%    and $sigma2(j)$ as given in the above Table). [X_NOISE.DATA]
%  * The released data contains only bias (i.e., sigma2(j)=0 for all j and v(j)
%    as given in the above Table). [X_BIAS.DATA]
%  * The released data contains both bias and noise (i.e., v(j) and sigma2(j) as
%    given in the above Table). [X_TAMPERED.DATA]
% 
% We took each individual in turn as the object of the intruder's efforts and
% carried out the calculations.
% 
% Structure of the Datasets:
% - -------------------------
% Each attached dataset consists of four space-separated columns containing the
% data on Age, Civil, Can/US and Income ($) respectively.
% 
% 
%
% Dataset: X_BIAS
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation disclosure-X_BIAS

@attribute Age REAL
@attribute Civil REAL
@attribute Can/US REAL
@attribute Income REAL

@data
31.18637,22.83411,7.394009,85439.68
55.55914,18.82398,4.649171,64749.58
46.84475,14.74777,7.412544,86764.61
38.65486,16.11274,9.091577,76695.79
31.14866,14.08295,11.007282,79753.87
21.29550,14.26631,14.826195,82055.94
54.14984,15.59770,5.549157,72670.52
41.13384,21.82097,5.629469,67538.19
32.61265,20.94350,15.480536,41833.81
84.19693,18.86272,7.066119,113446.74
53.40041,23.18840,10.860450,86627.63
36.32352,14.18041,7.793161,86383.14
38.24642,17.52741,9.228531,97907.94
16.90371,19.21725,12.119771,91563.92
49.64308,21.88894,9.367929,63918.72
38.69632,17.99165,9.757161,76114.98
51.78011,23.46203,7.163988,68640.05
48.66861,20.55046,3.349288,43238.28
68.20977,20.71243,8.180897,50678.31
40.88956,16.89640,7.623984,80727.17
70.19353,22.46233,4.892901,88243.67
49.78243,24.57066,9.785597,88434.44
29.22088,21.22020,9.920431,75341.91
61.94520,22.34577,8.094400,62832.23
69.92424,24.33128,8.921105,81047.27
22.41093,23.81666,7.924070,157125.33
73.14208,25.81556,5.392962,92475.08
50.25041,18.48134,9.246144,47878.70
59.90858,25.38729,8.250439,73935.63
47.40993,15.54821,8.253026,113116.29
59.22101,21.84382,17.137112,54774.91
38.11056,23.03169,9.639585,101004.21
38.82649,24.63270,5.306880,122615.03
40.49625,18.48409,10.502372,70442.01
46.27111,23.04858,7.546625,77553.60
60.69474,15.60124,12.359905,67376.67
56.98870,21.24923,9.328762,69511.02
50.30760,24.42922,6.436592,106184.31
31.10928,19.38341,8.685407,61184.51
58.87905,20.60050,10.305835,93064.84
32.85657,17.12442,7.966860,57926.15
29.66620,21.65633,12.437050,73977.66
36.12341,21.32620,11.214588,68507.90
44.93738,24.62855,4.594869,69322.61
44.89563,23.35907,9.451600,72800.74
42.55286,19.47317,5.157527,131035.91
39.00749,18.88768,10.276209,77684.08
28.48044,19.01452,11.769225,81604.77
48.10498,19.59423,9.962055,54097.41
70.48336,22.79670,6.384136,65040.06
41.82520,18.17218,11.039347,54196.30
64.93879,22.27267,11.779690,88772.39
67.78167,17.01638,11.967506,60596.40
63.71057,16.96794,12.084795,140568.47
26.63580,18.66263,8.182603,62667.31
32.17431,12.31332,4.042098,107318.15
29.95373,11.29584,5.509431,80237.65
28.72693,10.82765,8.841081,65125.30
37.19417,19.13134,4.167812,90523.53
33.77907,23.11272,11.328474,64640.98
17.25073,20.25152,9.062926,86419.13
34.17750,17.75105,11.368680,64301.24
60.84548,19.47414,6.690848,127981.71
30.85411,17.00643,7.508841,38300.78
35.95761,20.01411,6.456081,53262.90
55.38179,21.84120,9.043536,75993.83
38.01466,13.82133,11.917102,69372.65
31.09277,20.50169,8.384408,61087.11
66.16185,20.98436,7.962789,78428.35
36.88611,26.62899,9.925015,120415.40
26.24839,16.37618,9.206887,81330.70
52.60568,26.44081,12.057291,70437.00
45.49325,15.32068,4.805596,66272.01
54.82461,20.53692,8.685458,73236.86
34.48473,21.45076,4.187657,82253.09
44.16966,11.97941,11.715031,60875.11
53.20888,19.28388,11.385194,79216.25
29.77773,21.62575,7.723369,85644.84
31.48746,18.88074,8.664322,119725.93
53.39722,27.61940,17.945732,76628.54
48.65152,13.79837,11.043041,148151.09
34.55501,20.04578,9.647154,66689.53
29.16693,13.75281,9.239416,74635.54
30.30996,16.85495,12.189791,76799.09
44.45727,21.99979,13.024019,65594.55
19.66987,15.12152,10.161239,90990.27
44.05678,21.30771,10.108403,90805.44
46.87087,22.14846,10.763728,75941.77
51.29583,20.27642,7.493956,64656.83
49.91967,10.24715,13.010366,99135.91
39.07306,18.61345,7.680820,80007.79
50.80356,12.18998,7.530484,105772.29
50.90849,19.67577,8.997192,74805.58
36.36220,21.77894,12.502025,87434.60
53.05573,8.139584,7.405971,71516.81
36.87878,21.065959,9.562442,115070.95
54.33095,24.208320,6.118009,123505.51
28.18625,16.265045,6.601990,87662.14
24.24785,12.435849,6.313998,155169.13
37.62636,27.308125,8.243452,81604.71
38.18392,18.391304,13.574480,41884.30
51.03951,22.727726,8.959712,105873.16
36.06605,28.928272,9.041547,81665.55
50.97347,12.843044,4.782641,79756.83
43.75758,14.928319,3.680485,102005.28
44.09445,15.717843,9.573348,77826.71
52.70474,17.011994,6.779439,92782.32
52.51761,24.448252,8.187178,97009.39
29.58210,18.732784,11.727603,70528.40
45.42079,20.391128,6.966569,82600.56
48.55080,20.766737,7.195625,59442.30
44.05683,28.215953,13.898368,86632.72
40.59795,24.298440,11.505016,89594.00
62.59774,20.919083,10.388981,82012.59
64.52395,21.890008,11.146322,101393.53
30.92853,15.164590,9.504353,148192.79
38.29697,22.088098,7.034256,66681.99
29.53164,26.062636,12.482617,47592.60
35.11554,19.199661,6.712813,43696.98
31.24179,16.232492,7.339393,81548.87
42.16880,21.484580,17.471127,68055.92
55.35120,12.377082,9.109013,75644.54
30.60091,15.007547,11.457449,78919.54
60.88695,17.859766,16.815912,108898.58
