% ____________________________________________________________________
%         
%                       Data Diskette for
%                   CASE STUDIES IN BIOMETRY
% 
% By Nicholas Lange, Louise Ryan and Lynne Brillard, David Brillinger,
% Loveday Conquest, Joel Greenhouse.
% 
% Published by John Wiley & Sons, Inc., copyright 1994.  
% ____________________________________________________________________
% 
% You have obtained all of the data used by all of the authors in the
% twenty-one chapters of Case Studies in Biometry.  
% 
% Each chapter contains either one or two data sets, except for Chapter 19,
% which has seven data sets. Corresponding to each data set are ASCII files
% with extensions ".dat" (the data), ".txt" (the data description file), and 
% ".sas" (a simple SAS program to read the .dat file). 
% 
% For chapters containing only one data set, the file name prefix is 
% "ch" followed by chapter number, and then the above extensions.
% For instance, for Chapter 2 you will find files "ch2.dat",
% "ch2.txt", and "ch2.sas".
% 
% For chapters containing two data sets, the letters "a" and "b" are
% added after the chapter number. For instance, for Chapter 1, you will
% find the files "ch1a.dat", "ch1a.txt", "ch1a.sas", "ch1b.dat",
% "ch1b.txt", "ch1b.sas".
% 
% For chapter 19, there are seven data sets, ch19a.dat
% through ch19g.dat.  Each one has the same format, but
% refers to different subsets of the whole data
% set.  Details are given in the single text file, ch19.txt.
% 
% Please note permissions and usage information included in
% the .txt file for each subset.
% _______________________________________________________________
%
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% File: ch13.dat
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
% File specific Information:
%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%%
%
% CASE STUDIES IN BIOMETRY: Chapter 13.
% 
% Analysis of Attitudes Towards Workplace Smoking Restrictions
% 
% Shelley B. Bull
% 
% This data set was derived from sample survey data collected in 1988
% in two surveys designed to evaluate the City of Toronto Workplace
% Smoking By-law (National Health Research and Development Program,
% Canada, Project Grant 6606-3346-46).  The principal investigator
% was Dr. L.L. Pederson, University of Western Ontario, Ontario,
% Canada.  The surveys were conducted by the Institute for Social
% Research at York University, Ontario, Canada in January-February
% 1988 and in November-December 1988.  By agreement with the
% Institute for Social Research, York University, the survey data are
% in the public domain.  This data set can be used freely for
% noncommercial purposes and can be freely distributed.  
% 
% 
% All research based on these data should include an acknowledgement
% such as the following:  "Data from the Attitudes Toward Smoking
% Legislation Survey - Metropolitan Toronto 1988, which was funded by
% NHRDP (Health and Welfare Canada), were collected by the Institute
% for Social Research at York University for Dr. Linda Pederson and
% Dr. Shelley Bull."   To inform the Institute and the Investigators
% regarding use of these data, researchers are requested to forward
% a copy of any publications or scholarly papers to the Director,
% Institute for Social Research, York University, 4700 Keele Street,
% North York, Ontario M3J 1P3, and to Dr. Bull, Lunenfeld Research
% Institute, 600 University Avenue, Toronto, Ontario M5G 1X5.
% 
% 
% DEFINITION AND CODING OF VARIABLES IN THE DATA SET
% 
% There are 15 variables in the data set, with values separated by
% blanks.   There are no missing values.  The CSB variable names are as
% follows:  
% 
% idno  y  w  x1   x2   x3   z1   z2   z3   z4   z5   z6   z7   z8   z9
% 
% 
% SHORT DESCRIPTION     NAME       DEFINITION AND CODING
% 
% Unique identifier     idno       (5 digits, beginning with 1 or 2)
% 
% Outcome               y          Attitude toward smoking in the
%                                  workplace.  Smoking should be: 
%                                  (1 = prohibited, 2 = restricted,
%                                  0 = unrestricted)
% 
% Weight                w          Sampling/post-stratification weight
%                                  (ranges from 0.305 to 4.494)
% 
% Time                  x1         Time of survey relative to
%                                  implementation of the by-law 
%                                  on March 1, 1988
%                                  (1 = post, 0 = pre)
% 
% Work                  x2         Place of work indicator 1
%                                  with City of Toronto as baseline
%                                  (1 = outside City of Toronto,
%                                  0 = otherwise)
% 
%                       x3         Place of work indicator 2
%                                  with City of Toronto as baseline
%                                  (1 = not outside the home, 
%                                  0 = otherwise)
% 
% Residence             z1         Place of residence
%                                  (1 = City of Toronto, 
%                                  0 = other Metro Toronto)
% 
% Smoking               z2         Smoking status indicator 1
%                                  with those who have never smoked 
%                                  as the baseline
%                                  (1 = current smoker, 
%                                  0 = otherwise)
% 
%                       z3         Smoking status indicator 2
%                                  with never as the baseline
%                                  (1 = quit <=6 months ago, 
%                                  0 = otherwise)
% 
%                       z4         Smoking status indicator 3
%                                  with never as the baseline
%                                  (1 = quit >6 months ago, 
%                                  0 = otherwise)
% 
%                       z5         Smoking status indicator 4
%                                  with quit >12 months as the baseline
%                                  (1 = quit 6-12 months, 
%                                  0 = otherwise)
% 
% Knowledge             z6         Knowledge of health effects of
%                                  environmental tobacco smoke
%                                  (score, ranges from 0 to 12)
% 
% Sex                   z7         Sex of respondent
%                                  (1 = male, 0 = female)
% Age                   z8         Age of respondent
%                                  ( (age in years - 50)/10 )
% 
% Education             z9         Level of education
%                                  (-2 = elementary, 
%                                  -1 = some high school, 
%                                  0 = high or trade school, 
%                                  1 = college or some university,
%                                  2 = university degree)
% 
%
%
% Information about the dataset
% CLASSTYPE: numeric
% CLASSINDEX: none specific
%

@relation csb-ch13

@attribute idno INTEGER
@attribute y INTEGER
@attribute w REAL
@attribute x1 {0,1}
@attribute x2 {0,1}
@attribute x3 {0,1}
@attribute z1 {0,1}
@attribute z2 {0,1}
@attribute z3 {0,1}
@attribute z4 {0,1}
@attribute z5 {0,1}
@attribute z6 INTEGER
@attribute z7 {0,1}
@attribute z8 REAL
@attribute z9 INTEGER

@data
10249,2,1.2,0,0,0,0,0,0,1,0,7,1,0.6,1
10253,1,0.899,0,0,1,0,0,0,0,0,8,0,2.6,-1
10254,1,0.913,0,1,0,0,1,0,0,0,9,1,-0.6,1
10256,2,1.146,0,1,0,0,0,0,0,0,10,0,-2.6,0
10260,2,0.81,0,0,0,0,0,0,1,0,5,0,-1,2
10262,2,0.81,0,1,0,0,0,0,0,0,3,0,-1,1
10280,2,0.56,0,1,0,0,0,0,0,0,9,0,0.3,0
10281,2,0.751,0,1,0,0,1,0,0,0,7,1,-2.2,0
10284,2,0.791,0,0,1,0,0,0,0,0,9,0,-1.8,-1
10288,0,1.146,0,1,0,0,1,0,0,0,7,0,-3,-1
10294,1,0.81,0,1,0,0,0,0,0,0,9,0,-0.7,2
10311,2,0.81,0,1,0,0,1,0,0,0,9,0,-1,2
10314,0,0.899,0,0,1,0,1,0,0,0,0,0,2.5,0
10316,2,0.595,0,1,0,0,0,0,1,0,7,1,0.1,0
10324,1,0.592,0,0,1,0,0,0,0,0,11,0,1.4,0
10326,1,1.317,0,0,1,0,0,1,0,0,8,1,1.9,0
10338,2,1.502,0,0,0,1,0,0,1,1,8,1,-2.4,1
10341,1,0.592,0,0,1,1,0,0,1,0,0,0,1.4,-2
10343,2,0.456,0,1,0,1,0,0,1,0,11,1,-0.7,2
10344,2,0.376,0,0,0,1,0,0,0,0,5,1,-1.8,0
10345,1,0.81,0,0,0,1,0,1,0,0,9,0,-1.1,2
10346,2,0.592,0,0,0,1,0,0,0,0,10,0,1.1,0
10347,1,1.317,0,1,0,0,0,0,0,0,8,1,2,-2
10352,2,1.185,0,0,1,0,0,0,0,0,10,0,0.8,1
10355,1,1.499,0,0,1,0,0,0,0,0,8,1,-2.7,1
10358,1,1.121,0,0,1,0,0,0,0,0,10,0,-0.4,2
10362,2,0.81,0,1,0,0,1,0,0,0,10,0,-0.8,1
10384,2,2.499,0,1,0,0,1,0,0,0,10,1,-2.7,0
10385,2,0.791,0,1,0,0,0,0,0,0,9,0,-1.9,2
10386,1,0.899,0,0,1,0,0,0,1,0,3,0,2.5,-1
10387,0,1.185,0,0,0,0,1,0,0,0,2,0,1.3,-1
10390,2,0.791,0,0,0,0,0,0,0,0,5,0,-2.1,2
10396,2,0.5,0,0,1,0,1,0,0,0,10,1,-2.8,1
10404,2,0.791,0,0,1,0,1,0,0,0,9,0,-2.4,2
10412,2,0.913,0,0,0,1,0,0,1,0,8,1,-1.1,2
10413,1,0.595,0,0,0,0,0,0,1,0,8,1,0.4,-1
10415,2,0.81,0,0,0,0,1,0,0,0,3,0,-1.1,-1
10416,2,1.777,0,0,1,0,0,0,0,0,10,0,0.6,-1
10418,2,0.791,0,0,0,0,1,0,0,0,6,0,-2,-1
10419,2,0.751,0,0,0,1,0,0,1,0,9,1,-2,0
10421,2,1.317,0,0,1,0,0,0,0,0,5,1,1.8,-1
10424,2,0.791,0,0,1,0,0,0,0,0,7,0,-2.2,0
10429,2,0.395,0,1,0,0,0,0,0,0,9,0,-2,1
10433,2,0.382,0,0,1,0,0,0,0,0,10,0,-2.9,1
10437,0,0.751,0,1,0,0,0,1,0,0,5,1,-2,0
10440,2,0.395,0,0,0,0,0,0,0,0,6,0,-2.5,1
10443,2,1.681,0,0,0,1,0,0,0,0,5,0,-0.4,-2
10445,2,0.395,0,0,0,1,0,0,0,0,11,0,-2.1,1
10447,1,0.899,0,0,1,1,0,0,0,0,4,0,3.3,0
10448,2,0.791,0,0,1,0,0,0,0,0,6,0,-2.1,1
10449,2,0.659,0,0,1,0,0,0,1,0,5,1,2.8,1
10450,2,0.913,0,0,0,1,0,0,0,0,7,1,-1.3,2
10451,2,1.777,0,0,1,0,0,0,0,0,7,0,1.1,1
10455,2,1.976,0,0,1,1,0,0,0,0,6,0,-2.5,1
10464,1,0.81,0,0,1,1,0,0,1,0,10,0,-1.1,0
10468,2,0.405,0,0,0,1,1,0,0,0,8,0,-0.6,0
10469,1,0.899,0,0,1,1,0,0,1,0,3,0,2.9,-1
10470,1,3.057,0,0,1,1,0,0,0,0,12,0,-2.8,1
10471,2,0.376,0,0,0,1,0,0,1,0,7,1,-2.5,2
10479,1,0.751,0,0,0,1,0,0,0,0,10,1,-2.3,2
10485,1,0.395,0,1,0,0,0,0,0,0,6,0,-2.5,0
10488,1,1.369,0,1,0,0,0,0,0,0,5,1,-0.6,2
10491,2,1.499,0,0,1,0,0,0,0,0,7,1,-3.1,-1
10492,2,0.5,0,0,0,0,0,0,0,0,8,1,-2.6,1
10496,2,1.127,0,1,0,0,0,0,0,0,7,1,-2.1,2
10498,2,0.376,0,1,0,0,0,0,0,0,10,1,-1.7,0
10500,1,0.395,0,1,0,0,0,0,0,0,9,0,-2.2,0
10501,2,0.659,0,0,1,0,1,0,0,0,5,1,3.3,-1
10506,1,1.2,0,1,0,1,0,0,0,0,4,1,1.4,-1
10507,1,0.659,0,0,0,0,0,0,1,0,12,1,1.7,2
10508,0,0.791,0,0,1,0,1,0,0,0,3,0,-1.7,0
10509,1,0.405,0,0,0,0,0,0,1,0,7,0,-1.1,1
10511,2,1.581,0,1,0,0,1,0,0,0,10,0,-1.6,0
10512,2,1.369,0,1,0,0,0,0,0,0,11,1,-1.3,0
10516,2,0.913,0,0,0,0,1,0,0,0,1,1,-0.8,0
10520,2,1.121,0,0,0,0,1,0,0,0,8,0,0.4,1
10521,2,0.395,0,1,0,0,0,0,0,0,9,0,-2.5,1
10525,2,0.791,0,1,0,0,0,0,1,1,6,0,-2,0
10527,2,2.499,0,1,0,0,0,1,0,0,8,1,-2.6,0
10530,1,0.791,0,1,0,0,0,0,0,0,10,0,-2,2
10531,1,1.499,0,1,0,0,0,0,1,1,10,1,-3.2,0
10532,2,1.186,0,0,0,0,1,0,0,0,6,0,-1.9,2
10533,2,1.189,0,1,0,0,0,0,1,0,6,1,-0.5,-1
10534,2,1.2,0,0,0,0,1,0,0,0,9,1,0.7,1
10535,1,0.395,0,0,1,0,0,0,0,0,11,0,-1.7,1
10537,1,0.405,0,0,1,0,0,0,0,0,9,0,-1.4,0
10541,0,1.999,0,0,0,1,0,0,0,0,8,1,-3.1,1
10548,1,0.395,0,0,0,1,1,0,0,0,10,0,-2.2,1
10554,2,0.791,0,0,0,0,1,0,0,0,6,0,-2.3,1
10570,1,0.376,0,1,0,0,1,0,0,0,8,1,-1.8,1
10576,2,1.502,0,0,0,1,1,0,0,0,8,1,-2,1
10577,2,0.913,0,0,1,1,0,1,0,0,8,1,-1.1,2
10581,2,0.751,0,0,1,1,0,0,0,0,7,1,-2.2,2
10584,2,0.595,0,0,0,1,1,0,0,0,8,1,-0.1,0
10585,2,0.592,0,0,0,1,1,0,0,0,9,0,1.2,2
10587,2,1.2,0,0,0,1,0,0,1,1,6,1,1.1,2
10590,1,0.456,0,0,0,1,0,0,0,0,8,1,-1.1,2
10593,0,0.751,0,1,0,1,1,0,0,0,5,1,-1.9,0
10594,1,2.369,0,0,1,0,0,0,0,0,7,0,0.8,1
10595,2,1.681,0,0,0,0,0,0,1,1,4,0,-0.3,0
10596,2,1.146,0,0,1,0,0,0,0,0,10,0,-2.9,1
10603,2,1.777,0,1,0,0,0,0,0,0,8,0,0.7,0
10604,1,1.214,0,1,0,0,0,0,0,0,12,0,-1.3,-2
10606,2,1.185,0,1,0,0,0,0,1,0,11,0,1.4,-1
10607,1,0.913,0,0,0,1,0,1,0,0,8,1,-1.4,-1
10609,2,0.791,0,0,0,1,0,0,0,0,11,0,-2,2
10614,2,0.751,0,0,0,1,1,0,0,0,10,1,-2.3,1
10619,1,0.395,0,0,0,1,0,0,0,0,12,0,-1.9,2
10627,2,2.634,0,1,0,0,0,0,1,1,12,1,1.5,1
10628,2,1.999,0,1,0,0,0,0,0,0,11,1,-2.8,1
10629,1,1.185,0,0,1,0,0,0,0,0,9,0,1.4,0
10634,2,0.81,0,0,1,0,0,0,0,0,9,0,-1.5,-1
10636,2,1.999,0,1,0,0,0,0,0,0,10,1,-3,2
10638,1,0.405,0,0,0,0,0,0,0,0,10,0,-1,2
10639,2,0.395,0,1,0,0,0,0,0,0,9,0,-2,0
10641,1,1.911,0,0,0,0,0,0,0,0,6,0,-2.7,0
10643,2,0.376,0,0,0,1,0,0,0,0,10,1,-2,0
10648,2,0.405,0,0,0,0,1,0,0,0,6,0,-1.4,2
10655,2,1.2,0,1,0,1,0,0,1,0,9,1,0.9,-2
10658,2,1.127,0,1,0,0,0,0,0,0,7,1,-2.2,2
10661,2,0.791,0,0,0,0,0,0,0,0,10,0,-1.9,0
10663,2,2.241,0,1,0,0,0,0,0,0,8,0,0.1,0
10666,2,0.791,0,0,0,0,1,0,0,0,8,0,-2.2,1
10669,2,0.376,0,0,1,0,1,0,0,0,3,1,-2,0
10672,2,1.784,0,1,0,0,0,0,1,0,8,1,0.2,2
10674,2,0.592,0,0,1,0,0,0,0,0,12,0,1.3,0
10677,2,0.81,0,0,0,0,0,0,0,0,5,0,-0.6,-1
10678,2,0.899,0,0,1,0,0,0,0,0,7,0,2.3,1
10679,2,1.8,0,1,0,0,1,0,0,0,2,1,0.8,1
10681,2,1.317,0,0,1,0,0,0,1,0,9,1,1.7,1
10683,2,0.395,0,0,0,1,1,0,0,0,7,0,-1.8,0
10685,2,0.456,0,0,0,1,1,0,0,0,10,1,-0.8,2
10688,2,2.281,0,0,0,0,0,0,1,1,4,1,-1.5,0
10690,2,0.395,0,1,0,1,0,1,0,0,10,0,-2.1,1
10691,2,1.214,0,1,0,0,1,0,0,0,3,0,-1.1,0
10693,2,0.405,0,1,0,0,0,0,0,0,9,0,-1,2
10694,1,1.127,0,1,0,0,0,0,0,0,8,1,-2.1,0
10704,0,0.405,0,0,1,1,1,0,0,0,8,0,-1.1,1
10709,2,0.899,0,0,1,1,1,0,0,0,1,0,3,-1
10711,2,0.659,0,0,1,1,0,0,1,0,9,1,2.3,2
10712,2,0.751,0,0,0,1,1,0,0,0,8,1,-2.3,2
10713,2,0.456,0,0,0,1,0,0,0,0,10,1,-1.4,2
10716,0,0.456,0,1,0,1,1,0,0,0,7,1,-1,1
10718,2,0.376,0,0,0,1,0,0,0,0,9,1,-1.7,2
10723,2,0.764,0,0,0,1,1,0,0,0,9,0,-3.1,-1
10727,2,1.317,0,0,0,0,1,0,0,0,5,1,2.2,-1
10730,1,0.56,0,1,0,0,0,0,1,0,3,0,0.2,1
10731,2,1.681,0,1,0,0,0,0,0,0,10,0,0.1,-1
10734,2,1.317,0,0,1,0,1,0,0,0,4,1,2.2,1
10743,2,0.913,0,0,0,0,0,0,1,0,8,1,-0.7,0
10746,2,1.2,0,1,0,0,1,0,0,0,6,1,0.8,0
10748,2,0.764,0,0,0,0,0,0,0,0,9,0,-2.6,1
10750,2,0.751,0,0,1,0,0,0,0,0,9,1,-2.2,-1
10751,2,0.791,0,1,0,0,0,0,0,0,9,0,-2,-1
10753,1,1.317,0,0,1,0,0,0,1,0,6,1,2.8,2
10754,2,0.791,0,1,0,0,0,0,1,0,12,0,-2.3,0
10758,2,0.899,0,0,1,0,0,0,0,0,10,0,2.1,-1
10764,2,2.999,0,1,0,0,0,0,0,0,4,1,-2.7,1
10765,1,0.791,0,1,0,0,0,0,1,0,8,0,-1.6,0
10769,1,0.791,0,1,0,0,0,0,1,0,9,0,-2,0
10770,2,0.751,0,1,0,0,0,0,0,0,9,1,-1.9,2
10771,2,0.751,0,1,0,0,0,0,0,0,10,1,-1.9,2
10774,2,1.2,0,1,0,0,1,0,0,0,6,1,1.3,2
10775,2,1.681,0,0,1,0,0,0,0,0,12,0,0,-2
10776,2,0.751,0,0,0,0,0,0,1,0,6,1,-1.8,0
10777,2,0.592,0,0,1,0,0,0,0,0,7,0,0.7,0
10778,1,1.214,0,0,1,0,0,0,0,0,9,0,-0.7,-2
10780,1,0.913,0,0,0,0,0,0,0,0,9,1,-0.6,1
10784,2,0.751,0,0,0,1,0,0,1,0,9,1,-2.1,1
10796,2,0.81,0,0,1,0,0,0,1,0,11,0,-0.9,2
10797,1,1.2,0,0,1,0,1,0,0,0,9,1,0.8,0
10799,1,0.405,0,0,0,0,0,0,0,0,11,0,-0.9,0
10801,1,0.791,0,0,0,0,1,0,0,0,10,0,-2.1,0
10802,2,0.751,0,0,1,0,0,0,1,0,10,1,-1.8,0
10803,0,0.405,0,1,0,0,1,0,0,0,3,0,-0.8,1
10804,2,1.784,0,1,0,0,0,0,0,0,7,1,-0.5,2
10806,2,1.499,0,1,0,0,0,0,0,0,7,1,-3.1,0
10808,0,0.751,0,1,0,0,1,0,0,0,8,1,-1.9,1
10809,0,1.317,0,0,1,0,1,0,0,0,7,1,1.9,1
10811,2,1.499,0,1,0,0,1,0,0,0,7,1,-3.1,0
10815,2,0.791,0,0,1,1,1,0,0,0,8,0,-1.8,2
10817,1,0.751,0,0,0,1,0,1,0,0,5,1,-2.2,1
10818,2,1.825,0,1,0,0,1,0,0,0,8,1,-1,-2
10820,2,0.751,0,1,0,0,1,0,0,0,12,1,-2.4,2
10821,2,0.405,0,0,0,0,0,0,0,0,9,0,-1.2,1
10822,1,1.8,0,0,1,0,1,0,0,0,8,1,0.8,0
10825,2,0.659,0,0,1,1,0,1,0,0,6,1,1.8,0
10826,1,1.186,0,0,0,1,1,0,0,0,8,0,-2.3,0
10829,2,1.798,0,0,1,1,0,0,1,1,5,0,2,2
10837,2,0.913,0,0,0,0,0,0,1,0,8,1,-1.2,1
10838,2,0.764,0,1,0,0,0,0,0,0,7,0,-2.8,1
10840,2,0.764,0,1,0,0,1,0,0,0,9,0,-2.9,-1
10842,1,0.913,0,0,0,0,0,0,0,0,6,1,-0.8,-2
10851,2,0.376,0,1,0,1,0,0,0,0,10,1,-2.1,2
10852,1,1.581,0,0,1,1,0,0,0,0,8,0,-1.6,-2
10853,2,1.121,0,0,0,1,1,0,0,0,6,0,0.1,0
10856,1,2.372,0,0,0,1,1,0,0,0,10,0,-2.4,-1
10858,2,0.376,0,1,0,1,0,0,0,0,9,1,-2,2
10870,2,1.317,0,1,0,0,1,0,0,0,5,1,1.5,-1
10874,1,1.2,0,1,0,0,0,0,1,0,6,1,1.4,2
10875,2,0.81,0,1,0,0,0,0,0,0,8,0,-1.2,2
10876,2,0.913,0,1,0,0,0,0,1,0,5,1,-1,1
10877,2,0.395,0,1,0,0,0,0,1,0,8,0,-2.3,2
10878,0,0.376,0,0,0,0,1,0,0,0,3,1,-1.8,0
10879,0,0.751,0,1,0,0,1,0,0,0,9,1,-2.3,1
10880,0,2.4,0,1,0,1,1,0,0,0,7,1,0.8,-1
10887,1,0.791,0,0,0,0,0,0,0,0,10,0,-2.3,2
10889,2,0.659,0,0,1,0,1,0,0,0,6,1,1.8,-1
10895,2,0.791,0,1,0,1,0,1,0,0,6,0,-2.4,2
10898,2,0.395,0,0,0,0,0,0,1,0,8,0,-2.2,1
10900,2,0.791,0,0,0,1,0,0,0,0,10,0,-1.9,1
10902,2,2.378,0,1,0,1,1,0,0,0,4,1,0.1,1
10903,2,1.127,0,1,0,0,1,0,0,0,6,1,-2.1,0
10906,1,1.681,0,1,0,0,0,0,0,0,9,0,0.1,-2
10910,2,0.751,0,1,0,0,1,0,0,0,9,1,-1.7,1
10912,0,0.764,0,1,0,0,1,0,0,0,8,0,-2.6,0
10917,2,0.751,0,1,0,0,1,0,0,0,11,1,-2.3,0
10918,1,0.81,0,0,0,0,0,0,0,0,12,0,-1.1,2
10919,2,0.405,0,1,0,0,1,0,0,0,8,0,-1,2
10922,1,0.764,0,1,0,0,1,0,0,0,10,0,-3.1,0
10923,2,1.502,0,1,0,0,0,0,1,1,11,1,-1.9,0
10926,0,0.6,0,0,0,0,1,0,0,0,11,1,0.6,1
10928,2,1.189,0,1,0,1,0,0,0,0,2,1,0.4,-1
10929,2,0.81,0,0,0,1,0,0,0,0,11,0,-1.5,2
10931,2,1,0,0,0,0,0,0,0,0,11,1,-3,1
10934,2,0.592,0,0,1,0,0,0,0,0,10,0,1.3,-1
10937,2,0.81,0,0,1,1,1,0,0,0,6,0,-1.3,1
10938,2,0.81,0,0,1,0,0,0,0,0,8,0,-0.9,-1
